t_s,T_air_C,C_env
1.185500000000000000e+04,4.998925000000002683e+01,5.009083333333333443e-02
1.186000000000000000e+04,4.996100000000001273e+01,5.008666666666666822e-02
1.186500000000000000e+04,4.993274999999999864e+01,5.008250000000000202e-02
1.187000000000000000e+04,4.990449999999998454e+01,5.007833333333333581e-02
1.187500000000000000e+04,4.987625000000002728e+01,5.007416666666666960e-02
1.188000000000000000e+04,4.984800000000001319e+01,5.007000000000000339e-02
1.188500000000000000e+04,4.985275000000001455e+01,5.007916666666666766e-02
1.189000000000000000e+04,4.985750000000001592e+01,5.008833333333333887e-02
1.189500000000000000e+04,4.986225000000001728e+01,5.009750000000000314e-02
1.190000000000000000e+04,4.986700000000001864e+01,5.010666666666666741e-02
1.190500000000000000e+04,4.987175000000002001e+01,5.011583333333333862e-02
1.191000000000000000e+04,4.987649999999996453e+01,5.012500000000000289e-02
1.191500000000000000e+04,4.988124999999996589e+01,5.013416666666666716e-02
1.192000000000000000e+04,4.988599999999996726e+01,5.014333333333333836e-02
1.192500000000000000e+04,4.989074999999996862e+01,5.015250000000000263e-02
1.193000000000000000e+04,4.989549999999996999e+01,5.016166666666666690e-02
1.193500000000000000e+04,4.990024999999997135e+01,5.017083333333333811e-02
1.194000000000000000e+04,4.990499999999997272e+01,5.018000000000000238e-02
1.194500000000000000e+04,4.992449999999996635e+01,5.015083333333333893e-02
1.195000000000000000e+04,4.994399999999995998e+01,5.012166666666666853e-02
1.195500000000000000e+04,4.996349999999995362e+01,5.009249999999999814e-02
1.196000000000000000e+04,4.998300000000000409e+01,5.006333333333333468e-02
1.196500000000000000e+04,5.000249999999999773e+01,5.003416666666667123e-02
1.197000000000000000e+04,5.002199999999999136e+01,5.000500000000000084e-02
1.197500000000000000e+04,5.004149999999998499e+01,4.997583333333333044e-02
1.198000000000000000e+04,5.006099999999997863e+01,4.994666666666666699e-02
1.198500000000000000e+04,5.008050000000002910e+01,4.991750000000000353e-02
1.199000000000000000e+04,5.010000000000002274e+01,4.988833333333333314e-02
1.199500000000000000e+04,5.011950000000001637e+01,4.985916666666666275e-02
1.200000000000000000e+04,5.013900000000001000e+01,4.982999999999999929e-02
1.200500000000000000e+04,5.014708333333334167e+01,4.985416666666666469e-02
1.201000000000000000e+04,5.015516666666667334e+01,4.987833333333333008e-02
1.201500000000000000e+04,5.016325000000000500e+01,4.990250000000000241e-02
1.202000000000000000e+04,5.017133333333333667e+01,4.992666666666666780e-02
1.202500000000000000e+04,5.017941666666666833e+01,4.995083333333333320e-02
1.203000000000000000e+04,5.018750000000000000e+01,4.997499999999999859e-02
1.203500000000000000e+04,5.019558333333333167e+01,4.999916666666666398e-02
1.204000000000000000e+04,5.020366666666666333e+01,5.002333333333332938e-02
1.204500000000000000e+04,5.021174999999999500e+01,5.004749999999999477e-02
1.205000000000000000e+04,5.021983333333332666e+01,5.007166666666666710e-02
1.205500000000000000e+04,5.022791666666665833e+01,5.009583333333333249e-02
1.206000000000000000e+04,5.023599999999999000e+01,5.011999999999999789e-02
1.206500000000000000e+04,5.021633333333329574e+01,5.009749999999999620e-02
1.207000000000000000e+04,5.019666666666665833e+01,5.007499999999999452e-02
1.207500000000000000e+04,5.017700000000002092e+01,5.005249999999999977e-02
1.208000000000000000e+04,5.015733333333332666e+01,5.002999999999999808e-02
1.208500000000000000e+04,5.013766666666663241e+01,5.000749999999999640e-02
1.209000000000000000e+04,5.011799999999999500e+01,4.998500000000000165e-02
1.209500000000000000e+04,5.009833333333335759e+01,4.996249999999999997e-02
1.210000000000000000e+04,5.007866666666666333e+01,4.993999999999999828e-02
1.210500000000000000e+04,5.005899999999996908e+01,4.991749999999999660e-02
1.211000000000000000e+04,5.003933333333333167e+01,4.989499999999999491e-02
1.211500000000000000e+04,5.001966666666669425e+01,4.987250000000000016e-02
1.212000000000000000e+04,5.000000000000000000e+01,4.984999999999999848e-02
1.212500000000000000e+04,4.998516666666665742e+01,4.985333333333333283e-02
1.213000000000000000e+04,4.997033333333331484e+01,4.985666666666666719e-02
1.213500000000000000e+04,4.995550000000002910e+01,4.986000000000000154e-02
1.214000000000000000e+04,4.994066666666668652e+01,4.986333333333332896e-02
1.214500000000000000e+04,4.992583333333334394e+01,4.986666666666666331e-02
1.215000000000000000e+04,4.991100000000000136e+01,4.986999999999999766e-02
1.215500000000000000e+04,4.989616666666665878e+01,4.987333333333333202e-02
1.216000000000000000e+04,4.988133333333331620e+01,4.987666666666666637e-02
1.216500000000000000e+04,4.986649999999997362e+01,4.987999999999999379e-02
1.217000000000000000e+04,4.985166666666668789e+01,4.988333333333332814e-02
1.217500000000000000e+04,4.983683333333334531e+01,4.988666666666666250e-02
1.218000000000000000e+04,4.982200000000000273e+01,4.988999999999999685e-02
1.218500000000000000e+04,4.981658333333331257e+01,4.990749999999999353e-02
1.219000000000000000e+04,4.981116666666667925e+01,4.992499999999999716e-02
1.219500000000000000e+04,4.980574999999998909e+01,4.994250000000000078e-02
1.220000000000000000e+04,4.980033333333335577e+01,4.995999999999999747e-02
1.220500000000000000e+04,4.979491666666666561e+01,4.997749999999999415e-02
1.221000000000000000e+04,4.978949999999997544e+01,4.999499999999999778e-02
1.221500000000000000e+04,4.978408333333334213e+01,5.001250000000000140e-02
1.222000000000000000e+04,4.977866666666665196e+01,5.002999999999999808e-02
1.222500000000000000e+04,4.977325000000001864e+01,5.004749999999999477e-02
1.223000000000000000e+04,4.976783333333332848e+01,5.006499999999999839e-02
1.223500000000000000e+04,4.976241666666669516e+01,5.008250000000000202e-02
1.224000000000000000e+04,4.975700000000000500e+01,5.009999999999999870e-02
1.224500000000000000e+04,4.976600000000001955e+01,5.011166666666666547e-02
1.225000000000000000e+04,4.977499999999997726e+01,5.012333333333333224e-02
1.225500000000000000e+04,4.978399999999999181e+01,5.013499999999999901e-02
1.226000000000000000e+04,4.979300000000000637e+01,5.014666666666666578e-02
1.226500000000000000e+04,4.980200000000002092e+01,5.015833333333333255e-02
1.227000000000000000e+04,4.981100000000003547e+01,5.016999999999999932e-02
1.227500000000000000e+04,4.981999999999999318e+01,5.018166666666666609e-02
1.228000000000000000e+04,4.982900000000000773e+01,5.019333333333333286e-02
1.228500000000000000e+04,4.983800000000002228e+01,5.020499999999999963e-02
1.229000000000000000e+04,4.984699999999997999e+01,5.021666666666666640e-02
1.229500000000000000e+04,4.985599999999999454e+01,5.022833333333333317e-02
1.230000000000000000e+04,4.986500000000000909e+01,5.023999999999999994e-02
1.230500000000000000e+04,4.986091666666669653e+01,5.022499999999999881e-02
1.231000000000000000e+04,4.985683333333332712e+01,5.020999999999999769e-02
1.231500000000000000e+04,4.985275000000001455e+01,5.019500000000000350e-02
1.232000000000000000e+04,4.984866666666670199e+01,5.018000000000000238e-02
1.232500000000000000e+04,4.984458333333333258e+01,5.016500000000000126e-02
1.233000000000000000e+04,4.984050000000002001e+01,5.015000000000000013e-02
1.233500000000000000e+04,4.983641666666670744e+01,5.013499999999999901e-02
1.234000000000000000e+04,4.983233333333333803e+01,5.011999999999999789e-02
1.234500000000000000e+04,4.982825000000002547e+01,5.010499999999999676e-02
1.235000000000000000e+04,4.982416666666671290e+01,5.009000000000000258e-02
1.235500000000000000e+04,4.982008333333334349e+01,5.007500000000000145e-02
1.236000000000000000e+04,4.981600000000003092e+01,5.006000000000000033e-02
1.236500000000000000e+04,4.983875000000000455e+01,5.003666666666666679e-02
1.237000000000000000e+04,4.986150000000003502e+01,5.001333333333333325e-02
1.237500000000000000e+04,4.988425000000000864e+01,4.998999999999999971e-02
1.238000000000000000e+04,4.990700000000003911e+01,4.996666666666666617e-02
1.238500000000000000e+04,4.992975000000001273e+01,4.994333333333333264e-02
1.239000000000000000e+04,4.995249999999998636e+01,4.991999999999999910e-02
1.239500000000000000e+04,4.997525000000001683e+01,4.989666666666666556e-02
1.240000000000000000e+04,4.999799999999999045e+01,4.987333333333333202e-02
1.240500000000000000e+04,5.002075000000002092e+01,4.984999999999999848e-02
1.241000000000000000e+04,5.004349999999999454e+01,4.982666666666666494e-02
1.241500000000000000e+04,5.006625000000002501e+01,4.980333333333333140e-02
1.242000000000000000e+04,5.008899999999999864e+01,4.977999999999999786e-02
1.242500000000000000e+04,5.006583333333333030e+01,4.980333333333333140e-02
1.243000000000000000e+04,5.004266666666666197e+01,4.982666666666666494e-02
1.243500000000000000e+04,5.001949999999999363e+01,4.984999999999999848e-02
1.244000000000000000e+04,4.999633333333332530e+01,4.987333333333333202e-02
1.244500000000000000e+04,4.997316666666665697e+01,4.989666666666666556e-02
1.245000000000000000e+04,4.994999999999998863e+01,4.991999999999999910e-02
1.245500000000000000e+04,4.992683333333332030e+01,4.994333333333333264e-02
1.246000000000000000e+04,4.990366666666665196e+01,4.996666666666666617e-02
1.246500000000000000e+04,4.988049999999998363e+01,4.998999999999999971e-02
1.247000000000000000e+04,4.985733333333331530e+01,5.001333333333333325e-02
1.247500000000000000e+04,4.983416666666664696e+01,5.003666666666666679e-02
1.248000000000000000e+04,4.981099999999997863e+01,5.006000000000000033e-02
1.248500000000000000e+04,4.982699999999999818e+01,5.003583333333333494e-02
1.249000000000000000e+04,4.984299999999996089e+01,5.001166666666666955e-02
1.249500000000000000e+04,4.985899999999998045e+01,4.998750000000000415e-02
1.250000000000000000e+04,4.987500000000000000e+01,4.996333333333333182e-02
1.250500000000000000e+04,4.989099999999996271e+01,4.993916666666666643e-02
1.251000000000000000e+04,4.990699999999998226e+01,4.991500000000000103e-02
1.251500000000000000e+04,4.992300000000000182e+01,4.989083333333333564e-02
1.252000000000000000e+04,4.993899999999996453e+01,4.986666666666667025e-02
1.252500000000000000e+04,4.995499999999998408e+01,4.984249999999999792e-02
1.253000000000000000e+04,4.997100000000000364e+01,4.981833333333333252e-02
1.253500000000000000e+04,4.998699999999996635e+01,4.979416666666666713e-02
1.254000000000000000e+04,5.000299999999998590e+01,4.977000000000000174e-02
1.254500000000000000e+04,5.001083333333332348e+01,4.980500000000000205e-02
1.255000000000000000e+04,5.001866666666666106e+01,4.984000000000000236e-02
1.255500000000000000e+04,5.002649999999999864e+01,4.987500000000000266e-02
1.256000000000000000e+04,5.003433333333333621e+01,4.991000000000000297e-02
1.256500000000000000e+04,5.004216666666667379e+01,4.994500000000000328e-02
1.257000000000000000e+04,5.004999999999995453e+01,4.997999999999999665e-02
1.257500000000000000e+04,5.005783333333329210e+01,5.001499999999999696e-02
1.258000000000000000e+04,5.006566666666662968e+01,5.004999999999999727e-02
1.258500000000000000e+04,5.007349999999996726e+01,5.008499999999999758e-02
1.259000000000000000e+04,5.008133333333330484e+01,5.011999999999999789e-02
1.259500000000000000e+04,5.008916666666664241e+01,5.015499999999999819e-02
1.260000000000000000e+04,5.009699999999997999e+01,5.018999999999999850e-02
1.260500000000000000e+04,5.009233333333332894e+01,5.018249999999999794e-02
1.261000000000000000e+04,5.008766666666667788e+01,5.017499999999999738e-02
1.261500000000000000e+04,5.008299999999996999e+01,5.016749999999999682e-02
1.262000000000000000e+04,5.007833333333331893e+01,5.015999999999999626e-02
1.262500000000000000e+04,5.007366666666666788e+01,5.015249999999999569e-02
1.263000000000000000e+04,5.006899999999995998e+01,5.014499999999999513e-02
1.263500000000000000e+04,5.006433333333330893e+01,5.013750000000000151e-02
1.264000000000000000e+04,5.005966666666665787e+01,5.013000000000000095e-02
1.264500000000000000e+04,5.005500000000000682e+01,5.012250000000000039e-02
1.265000000000000000e+04,5.005033333333335577e+01,5.011499999999999982e-02
1.265500000000000000e+04,5.004566666666664787e+01,5.010749999999999926e-02
1.266000000000000000e+04,5.004099999999999682e+01,5.009999999999999870e-02
1.266500000000000000e+04,5.002508333333332757e+01,5.007833333333333581e-02
1.267000000000000000e+04,5.000916666666665833e+01,5.005666666666666598e-02
1.267500000000000000e+04,4.999324999999998909e+01,5.003499999999999615e-02
1.268000000000000000e+04,4.997733333333331984e+01,5.001333333333333325e-02
1.268500000000000000e+04,4.996141666666665060e+01,4.999166666666667036e-02
1.269000000000000000e+04,4.994550000000003820e+01,4.997000000000000053e-02
1.269500000000000000e+04,4.992958333333336896e+01,4.994833333333333070e-02
1.270000000000000000e+04,4.991366666666669971e+01,4.992666666666666780e-02
1.270500000000000000e+04,4.989775000000003047e+01,4.990500000000000491e-02
1.271000000000000000e+04,4.988183333333336122e+01,4.988333333333333508e-02
1.271500000000000000e+04,4.986591666666669198e+01,4.986166666666667219e-02
1.272000000000000000e+04,4.985000000000002274e+01,4.984000000000000236e-02
1.272500000000000000e+04,4.987516666666670062e+01,4.983666666666666800e-02
1.273000000000000000e+04,4.990033333333337850e+01,4.983333333333333365e-02
1.273500000000000000e+04,4.992549999999999955e+01,4.982999999999999929e-02
1.274000000000000000e+04,4.995066666666667743e+01,4.982666666666666494e-02
1.274500000000000000e+04,4.997583333333335531e+01,4.982333333333333059e-02
1.275000000000000000e+04,5.000099999999997635e+01,4.982000000000000317e-02
1.275500000000000000e+04,5.002616666666665424e+01,4.981666666666666882e-02
1.276000000000000000e+04,5.005133333333333212e+01,4.981333333333333446e-02
1.276500000000000000e+04,5.007650000000001000e+01,4.981000000000000011e-02
1.277000000000000000e+04,5.010166666666668789e+01,4.980666666666666575e-02
1.277500000000000000e+04,5.012683333333330893e+01,4.980333333333333140e-02
1.278000000000000000e+04,5.015199999999998681e+01,4.979999999999999705e-02
1.278500000000000000e+04,5.014833333333331211e+01,4.980333333333333140e-02
1.279000000000000000e+04,5.014466666666663741e+01,4.980666666666666575e-02
1.279500000000000000e+04,5.014099999999996271e+01,4.981000000000000011e-02
1.280000000000000000e+04,5.013733333333334485e+01,4.981333333333333446e-02
1.280500000000000000e+04,5.013366666666667015e+01,4.981666666666666882e-02
1.281000000000000000e+04,5.012999999999999545e+01,4.982000000000000317e-02
1.281500000000000000e+04,5.012633333333332075e+01,4.982333333333333059e-02
1.282000000000000000e+04,5.012266666666664605e+01,4.982666666666666494e-02
1.282500000000000000e+04,5.011900000000002819e+01,4.982999999999999929e-02
1.283000000000000000e+04,5.011533333333335349e+01,4.983333333333333365e-02
1.283500000000000000e+04,5.011166666666667879e+01,4.983666666666666800e-02
1.284000000000000000e+04,5.010800000000000409e+01,4.984000000000000236e-02
1.284500000000000000e+04,5.010891666666668698e+01,4.987333333333333896e-02
1.285000000000000000e+04,5.010983333333331302e+01,4.990666666666666862e-02
1.285500000000000000e+04,5.011074999999999591e+01,4.993999999999999828e-02
1.286000000000000000e+04,5.011166666666667879e+01,4.997333333333333488e-02
1.286500000000000000e+04,5.011258333333336168e+01,5.000666666666667148e-02
1.287000000000000000e+04,5.011350000000004457e+01,5.004000000000000115e-02
1.287500000000000000e+04,5.011441666666667061e+01,5.007333333333333081e-02
1.288000000000000000e+04,5.011533333333335349e+01,5.010666666666666741e-02
1.288500000000000000e+04,5.011625000000003638e+01,5.014000000000000401e-02
1.289000000000000000e+04,5.011716666666666242e+01,5.017333333333333367e-02
1.289500000000000000e+04,5.011808333333334531e+01,5.020666666666666333e-02
1.290000000000000000e+04,5.011900000000002819e+01,5.023999999999999994e-02
1.290500000000000000e+04,5.009375000000000000e+01,5.021833333333333010e-02
1.291000000000000000e+04,5.006850000000002865e+01,5.019666666666666721e-02
